,B_431FM2_FI,C_431BE1_JT,D_471FN1_FT01,E_471FN2_FT01,F_471FN3_FT01,G_471FN4_FT01,H_471FN5_FT01,I_471FN6_FT01,J_471FN7_FT01,K_471CLNKR_TT,F_451PC1_TT04,G_461KL1_TT01,H_461KL1_PYRO_MTR,I_Kiln RPM,J_461KL1_IZ,K_461KL1_JZ_EM,E _471FN2_PT01,F_471FN3_PT01,G_471FN4_PT01,H_471FN5_PT01,I_471FN6_PT01,J_471FN7_PT01
3757,274.9,102.2,649.1,1149.5,1351.6,1212.2,1050.5,612.0,609.7,530.0,983.7,1118.8,1188.3,5.0,456.8,453.2,898.6,921.1,893.1,841.0,591.9,403.1
3758,274.8,102.3,649.2,1149.7,1343.5,1234.9,1049.8,625.8,626.8,530.0,978.3,1110.1,1256.7,5.0,472.4,475.6,912.8,924.5,886.3,817.6,574.3,390.7
3759,274.6,102.1,650.9,1150.6,1345.6,1250.3,1049.9,638.5,640.1,530.0,977.7,1095.1,1300.8,5.0,452.8,451.9,912.5,923.2,882.7,800.5,573.3,394.0
3760,274.8,102.7,649.5,1147.9,1330.2,1233.0,1049.5,674.1,675.6,530.0,995.4,1108.1,1260.9,5.0,444.9,445.9,915.6,922.7,890.2,824.9,628.1,428.4
3761,274.8,102.7,649.6,1149.4,1338.6,1280.7,1050.3,629.7,629.8,530.0,998.7,1112.2,1276.4,5.0,409.1,403.4,892.8,907.3,884.7,799.6,568.7,391.3
3762,274.6,102.9,650.2,1147.5,1327.2,1256.9,1050.5,692.4,692.1,530.0,994.0,1129.7,1227.4,5.0,392.5,381.1,906.9,919.8,888.5,813.4,628.9,433.1
3763,274.7,102.8,650.8,1150.1,1328.4,1247.2,1049.8,626.2,626.7,530.0,996.2,1136.3,1165.9,5.0,384.4,370.1,898.3,920.3,898.2,829.4,594.5,405.0
3764,274.9,102.7,650.7,1149.5,1331.1,1265.5,1050.4,633.5,633.7,530.0,999.8,1108.3,1189.1,5.0,404.8,395.9,905.8,918.4,897.9,822.3,590.3,399.2
3765,274.7,102.8,650.9,1151.4,1329.8,1276.9,1049.4,668.6,668.9,530.0,1002.9,1076.1,1270.3,5.0,413.3,405.9,904.8,912.5,891.1,811.2,615.6,422.0
3766,275.1,102.6,649.6,1150.7,1338.4,1305.1,1050.2,668.3,655.6,530.0,986.1,1053.7,1277.0,5.0,414.1,407.0,906.6,912.2,889.2,784.1,575.5,393.1
3767,275.2,102.5,650.4,1149.8,1316.4,1265.5,1049.6,665.1,623.6,530.0,980.7,1021.9,1242.7,5.0,419.5,411.7,935.0,942.3,904.4,806.6,589.1,380.5
3768,275.1,102.5,650.3,1149.9,1321.0,1278.8,1067.5,674.6,627.5,530.0,974.7,1097.8,1223.3,5.0,415.2,408.5,918.2,930.4,904.4,817.5,598.2,385.0
3769,275.2,102.7,649.3,1149.8,1321.3,1296.4,1049.6,687.3,638.5,530.0,979.8,1109.8,1259.1,5.0,416.3,410.6,917.0,926.2,901.8,803.9,597.7,385.8
3770,275.0,102.5,650.0,1150.5,1314.0,1295.8,1050.6,688.8,638.3,530.0,979.4,1095.1,1260.3,5.0,408.6,396.1,928.3,936.6,903.9,796.6,592.7,387.3
3771,272.0,101.5,650.7,1150.3,1309.4,1241.7,1048.8,708.4,659.8,530.0,956.0,1161.9,1146.5,4.7,387.6,359.7,922.3,945.8,918.7,847.7,654.9,425.3
3772,269.9,101.4,650.1,1150.1,1303.9,1235.9,1050.8,692.8,673.2,530.0,959.4,1141.6,1210.6,4.4,423.9,381.6,941.9,950.9,922.6,862.2,658.1,440.9
3773,274.7,102.8,650.8,1149.4,1304.3,1261.4,1049.0,696.6,693.0,530.0,988.4,1154.5,1225.5,4.6,427.1,402.4,941.9,947.8,917.3,837.3,639.3,438.0
3774,274.5,103.0,649.9,1149.1,1316.3,1291.7,1050.8,658.6,657.8,530.0,985.0,1157.0,1208.7,4.5,407.1,374.1,918.9,926.3,911.1,814.8,584.3,400.8
3775,274.8,103.1,650.3,1148.2,1310.4,1297.5,1049.5,690.7,693.8,530.0,987.1,1143.5,1253.4,4.3,424.7,373.9,932.4,942.7,905.8,797.5,593.1,415.7
3776,274.7,103.0,650.2,1150.3,1318.0,1279.2,1050.4,738.8,740.9,530.0,970.8,1128.9,1241.9,4.3,417.7,365.3,928.5,938.7,900.9,814.9,643.2,456.4
3777,274.8,102.6,648.2,1155.0,1306.8,1249.7,1047.1,713.5,705.8,530.0,981.9,1107.2,1212.6,4.3,405.7,353.0,910.8,930.7,898.7,823.7,633.8,445.6
3778,274.7,102.2,651.3,1156.0,1311.5,1247.7,1049.5,703.3,701.5,530.0,980.1,1106.8,1177.3,4.3,390.7,335.0,907.0,918.6,892.6,826.5,644.6,449.3
3779,274.9,102.2,650.0,1149.2,1334.0,1252.1,1049.0,706.6,707.3,530.0,947.4,1125.6,1161.6,4.3,382.3,324.4,917.0,926.9,887.6,824.7,646.3,462.5
3780,275.1,102.1,650.1,1150.5,1332.1,1253.8,1049.9,753.1,690.1,530.0,949.8,1119.4,1229.5,4.3,395.1,339.9,925.7,930.6,880.1,806.9,647.9,431.8
3781,275.4,102.6,650.5,1150.9,1329.3,1253.4,1049.5,746.2,624.1,530.0,954.0,1119.9,1229.5,4.3,397.6,341.7,909.1,915.6,875.7,798.2,634.5,385.8
3782,275.4,102.5,649.1,1152.2,1315.1,1210.5,998.2,769.8,626.1,530.0,974.6,1128.3,1166.9,4.3,412.9,362.4,904.0,920.4,882.5,820.7,686.5,418.0
3783,275.4,102.6,649.9,1148.1,1342.6,1209.6,1043.9,663.3,610.7,530.0,982.7,1129.4,1149.3,4.3,402.2,349.4,891.5,907.2,882.8,842.5,630.3,405.0
3784,275.4,102.9,649.2,1147.9,1343.2,1225.4,1050.4,677.2,613.2,530.0,967.7,1127.6,1139.0,4.3,411.3,361.3,889.3,912.0,885.4,836.8,632.1,397.6
3785,275.2,102.9,651.1,1153.4,1339.5,1216.1,1048.8,670.6,612.4,530.0,987.2,1136.7,1146.0,4.3,437.2,387.2,886.9,910.1,888.9,841.3,631.4,395.7
3786,275.3,103.0,649.9,1132.3,1347.7,1231.0,1049.9,627.7,607.1,530.0,1008.6,1142.5,1154.8,4.3,415.9,366.1,888.3,904.2,890.4,835.2,607.5,397.0
3787,274.9,102.7,649.9,1100.3,1336.1,1226.9,1048.0,660.5,610.0,530.0,1016.4,1145.6,1172.8,4.3,411.0,357.9,893.2,917.1,902.1,846.3,632.9,391.1
3788,274.9,102.2,649.9,1099.3,1336.6,1272.8,1051.2,627.9,605.5,530.0,999.9,1140.6,1237.9,4.3,407.4,354.1,900.3,917.6,894.9,805.2,569.4,369.7
3789,275.2,102.0,649.7,1099.0,1333.0,1271.4,1050.7,651.9,608.2,530.0,1000.6,1132.5,1253.8,4.3,410.6,357.3,905.8,919.2,901.0,808.7,587.2,368.2
3790,274.9,101.8,649.9,1100.2,1329.7,1249.1,1050.1,622.2,605.2,530.0,980.3,1123.1,1176.9,4.3,399.5,343.8,909.9,929.8,901.1,815.1,568.4,370.7
3791,275.1,102.1,650.0,1100.1,1330.5,1244.2,1050.0,599.5,600.1,530.0,984.4,1115.7,1162.0,4.3,393.8,338.0,906.3,930.0,904.0,820.1,553.8,368.0
3792,275.3,102.4,650.2,1131.4,1325.4,1230.0,1078.3,599.9,600.0,530.0,978.1,1124.3,1159.0,4.3,392.5,337.1,912.6,933.9,910.9,845.6,561.0,370.1
3793,275.5,102.7,650.0,1151.5,1333.5,1262.6,1099.7,600.8,600.5,530.0,1002.6,1131.2,1189.5,4.3,397.4,343.0,906.4,919.1,904.1,846.2,564.0,371.4
3794,275.4,102.4,650.0,1150.7,1316.3,1260.5,1099.7,649.3,608.2,530.0,992.8,1120.2,1213.4,4.3,406.2,351.9,933.0,940.3,906.6,838.4,584.7,370.5
3795,275.4,102.1,649.8,1150.5,1323.5,1288.0,1100.0,599.6,600.5,530.0,990.5,1116.0,1242.1,4.3,407.8,354.4,924.6,934.3,900.4,809.9,519.8,347.0
3796,275.1,101.9,650.4,1150.5,1326.9,1259.7,1098.9,604.3,601.7,530.0,988.6,1123.5,1196.9,4.3,405.9,352.8,915.2,927.6,907.6,841.0,560.3,372.2
3797,275.1,102.2,649.6,1148.7,1330.0,1292.2,1100.1,600.2,600.4,530.0,974.8,1131.9,1237.8,4.3,417.8,365.7,920.9,924.0,904.4,815.2,530.0,354.0
3798,275.1,102.5,650.9,1149.3,1326.3,1294.0,1099.9,618.7,603.6,530.0,987.4,1130.2,1233.0,4.3,428.7,380.4,917.0,921.4,904.6,824.1,553.6,361.5
3799,275.5,102.8,649.7,1149.0,1331.7,1293.0,1100.4,696.6,614.9,530.0,987.6,1093.8,1223.3,4.3,461.8,416.7,906.1,915.8,901.6,836.0,618.6,372.1
3800,274.6,102.3,649.7,1148.6,1329.3,1218.4,1082.4,661.7,609.6,530.0,986.8,1127.0,1166.1,4.3,430.5,380.6,916.2,934.4,909.2,858.2,607.9,377.9
3801,275.2,101.9,649.7,1150.7,1335.2,1226.7,1092.2,634.9,606.1,530.0,982.1,1134.8,1160.8,4.3,434.4,384.8,914.5,929.5,902.0,861.7,602.8,392.6
3802,275.1,102.2,650.2,1150.8,1316.4,1213.6,1082.9,788.2,628.2,530.0,972.2,1102.3,1215.8,4.3,415.7,363.1,934.5,939.7,898.5,859.0,706.4,411.5
3803,275.2,102.1,649.4,1149.8,1305.6,1237.2,1092.5,854.6,637.1,530.0,991.1,1095.8,1302.9,4.3,420.3,370.4,928.0,925.4,884.0,836.2,720.6,394.9
3804,275.3,101.9,650.8,1150.9,1313.2,1223.8,1092.5,821.5,634.6,530.0,1002.2,1104.7,1295.0,4.3,400.7,346.3,915.5,916.5,880.6,842.2,710.8,399.8
3805,275.4,102.1,649.7,1148.2,1303.0,1208.7,1084.3,859.3,641.7,530.0,999.9,1101.7,1291.2,4.3,417.1,365.1,927.1,925.3,878.3,841.2,737.7,403.5
3806,275.1,102.3,650.8,1150.1,1321.6,1163.2,1068.3,705.0,617.2,530.0,1008.1,1085.4,1235.4,4.3,392.2,334.8,921.0,929.3,883.6,845.0,644.2,395.6
3807,275.3,102.3,649.3,1150.8,1295.9,1175.3,1060.3,772.6,629.2,530.0,993.1,1078.0,1259.8,4.3,393.4,338.3,938.3,936.3,882.6,844.1,695.7,413.0
3808,276.5,103.1,649.5,1149.1,1339.3,1225.2,1098.4,646.3,606.9,530.0,1008.0,1101.3,1292.5,4.3,402.1,347.1,910.6,921.0,879.4,823.0,573.8,369.6
3809,275.7,103.3,650.8,1150.1,1310.8,1210.4,1084.7,850.1,637.2,530.0,1006.6,1113.7,1285.8,4.3,403.3,347.9,930.4,930.6,883.2,847.1,745.2,417.3
3810,275.7,103.4,650.6,1150.0,1308.8,1237.9,1095.6,805.9,634.7,530.0,998.9,1086.3,1343.0,4.3,395.9,340.6,920.3,923.4,888.1,836.2,691.1,393.3
3811,275.2,103.0,649.7,1149.5,1329.0,1270.7,1101.0,724.9,663.2,530.0,1003.6,1073.4,1368.4,4.3,387.5,330.4,915.0,924.2,885.7,807.6,614.3,397.5
3812,275.4,102.9,650.6,1151.3,1309.4,1199.1,1087.7,745.6,670.6,530.0,993.0,1100.4,1254.1,4.3,366.8,308.2,946.8,954.3,903.5,849.4,665.2,425.1
3813,275.5,103.0,649.5,1149.9,1314.8,1208.2,1097.1,651.1,645.5,530.0,1000.0,1102.4,1279.5,4.3,373.4,314.1,943.8,952.5,905.4,847.8,590.8,397.2
3814,275.4,102.8,649.7,1149.1,1301.2,1172.1,1084.0,704.1,672.3,530.0,1012.5,1073.9,1284.2,4.3,370.1,308.4,943.8,954.9,911.5,876.6,674.7,447.6
3815,275.0,102.3,650.0,1150.2,1308.6,1196.6,1084.6,697.5,670.6,530.0,999.7,1065.9,1274.7,4.3,385.3,327.7,943.0,948.7,913.3,872.6,660.8,437.8
3816,275.4,102.9,650.9,1154.4,1320.9,1242.5,1099.7,744.0,694.1,530.0,998.6,1065.7,1265.1,4.3,379.9,321.7,910.4,926.0,901.1,857.4,676.8,442.7
3817,275.5,103.1,649.9,1148.5,1334.0,1264.8,1098.3,718.6,722.8,530.0,1011.9,1056.3,1266.3,4.3,374.2,313.6,895.0,912.7,898.5,852.8,671.0,474.8
3818,258.3,99.1,649.0,1152.8,1323.3,1215.8,1073.8,701.4,727.4,530.0,1021.4,1026.0,1284.3,4.1,362.9,291.6,922.0,937.2,909.3,853.6,665.5,474.2
3819,231.2,91.2,620.9,1119.3,1309.2,1155.2,1000.9,712.0,732.7,530.0,963.6,939.4,1345.5,3.8,337.3,248.3,911.3,944.4,925.1,872.0,727.6,492.7
3820,251.8,97.3,610.7,1112.2,1328.9,1244.4,1010.1,676.5,666.2,530.0,928.7,998.8,1225.1,4.1,356.8,284.2,879.3,911.1,907.6,820.1,633.2,428.2
3821,274.8,103.0,650.0,1149.3,1255.3,1270.6,1050.7,771.6,731.0,530.0,983.6,1062.3,1204.4,4.3,387.5,328.9,899.5,892.5,892.1,832.5,697.8,478.6
3822,274.8,103.5,650.4,1151.3,1249.7,1214.1,1050.1,749.5,737.4,530.0,967.7,1060.2,1240.3,4.3,380.7,323.9,902.2,890.4,870.4,818.0,669.2,468.4
3823,279.6,104.3,649.5,1148.3,1230.8,1219.1,1049.9,768.4,759.0,530.0,978.3,1046.4,1280.0,4.3,378.2,318.8,902.1,889.1,865.2,807.9,672.3,479.7
3824,280.5,104.3,649.8,1150.4,1231.0,1209.8,1049.5,734.2,713.6,530.0,966.8,1020.8,1261.6,4.3,379.1,320.3,901.0,893.0,870.6,810.2,640.6,443.9
3825,280.5,104.1,650.1,1148.5,1284.4,1235.6,1049.4,693.2,657.1,530.0,964.1,1101.8,1185.8,4.3,380.2,323.5,910.2,912.3,887.5,822.2,617.6,417.7
3826,280.4,103.6,650.5,1149.7,1291.3,1214.0,1048.6,689.9,652.9,530.0,972.0,1101.3,1159.8,4.3,398.4,342.8,904.8,911.7,887.6,835.8,633.2,425.0
3827,280.7,103.5,649.9,1151.2,1295.8,1223.8,1050.4,662.3,662.6,530.0,984.7,1118.9,1184.0,4.3,403.2,349.9,910.9,912.3,880.5,819.0,592.8,420.6
3828,280.5,103.3,650.0,1149.7,1244.8,1203.6,1050.5,739.8,740.1,530.0,965.7,1115.3,1196.3,4.3,390.7,334.6,911.3,897.4,874.9,826.7,669.4,478.6
3829,280.3,103.6,650.1,1150.1,1231.0,1193.3,1049.7,755.3,756.2,530.0,993.1,1106.3,1205.0,4.3,390.2,333.2,906.1,889.5,872.0,831.7,692.6,494.9
3830,278.5,102.9,649.2,1150.0,1229.5,1171.7,1052.9,766.7,765.0,530.0,1002.7,1071.9,1204.5,4.1,356.7,284.4,908.6,895.4,873.6,838.2,709.5,502.4
3831,280.1,103.7,649.5,1151.6,1285.4,1138.9,1043.4,671.3,675.2,530.0,970.5,1101.0,1162.1,4.2,381.9,320.8,896.5,912.6,882.2,845.5,635.2,437.2
3832,280.6,104.5,649.5,1147.7,1262.4,1165.6,1053.4,708.7,709.1,530.0,994.9,1096.8,1166.7,4.3,393.8,338.9,904.1,905.5,881.6,851.2,675.7,473.8
3833,281.3,104.7,649.3,1149.0,1301.8,1192.4,1095.2,652.6,647.3,530.0,972.3,1085.6,1263.7,4.3,418.3,365.5,919.1,921.4,881.1,831.9,586.9,406.3
3834,281.1,104.3,649.5,1156.5,1298.0,1195.1,1092.1,669.6,667.5,530.0,976.1,1072.3,1202.6,4.3,394.1,339.2,907.5,917.7,883.7,836.4,611.4,426.3
3835,280.6,104.0,653.1,1165.2,1350.3,1196.5,1038.5,606.8,612.7,530.0,961.1,1055.1,1219.4,4.3,416.4,365.7,895.9,929.6,893.3,813.4,557.1,381.2
3836,281.0,103.9,648.9,1141.7,1351.8,1246.8,999.2,600.3,597.8,530.0,952.4,1069.2,1170.6,4.3,378.7,320.8,893.3,923.5,890.3,786.7,561.2,389.9
3837,281.4,104.0,650.0,1151.2,1327.5,1215.9,999.4,647.9,647.8,530.0,977.5,1078.1,1129.2,4.3,378.6,319.8,895.3,922.1,895.7,817.1,625.2,429.2
3838,281.0,103.6,649.4,1151.3,1342.6,1212.6,1000.4,652.2,653.3,530.0,987.2,1062.4,1131.5,4.3,388.4,331.6,899.7,921.9,898.3,825.3,635.6,439.0
3839,280.9,103.4,649.4,1146.8,1314.2,1245.5,999.2,617.9,613.8,530.0,980.2,1067.2,1143.2,4.3,370.4,311.3,904.0,912.3,890.5,789.7,561.3,388.3
3840,280.9,103.3,651.1,1155.5,1323.6,1253.8,999.5,681.4,681.0,530.0,981.2,1066.3,1169.1,4.3,374.0,315.2,908.8,918.2,890.5,792.9,613.4,429.7
3841,268.5,100.4,649.2,1148.7,1338.5,1259.4,1000.5,674.5,674.1,530.0,985.8,1050.9,1181.6,4.2,365.2,298.9,909.0,921.8,893.3,794.3,606.9,423.9
3842,270.5,100.9,652.2,1151.3,1287.8,1232.9,964.8,638.0,638.2,530.0,939.6,1072.2,1156.1,4.1,359.0,287.2,878.1,896.0,889.2,796.6,607.1,411.4
3843,280.5,103.9,650.3,1150.5,1340.7,1231.8,999.4,639.0,633.4,530.0,986.9,1083.5,1138.4,4.3,375.6,318.0,902.6,921.1,903.3,824.0,612.1,413.5
3844,280.5,103.7,650.1,1148.3,1339.4,1250.2,999.6,722.0,719.7,530.0,992.2,1086.6,1153.3,4.3,374.7,315.5,907.0,924.8,901.2,820.7,669.2,476.6
3845,280.4,104.0,650.5,1149.2,1334.1,1255.7,1000.7,636.1,631.5,530.0,974.7,1073.3,1141.7,4.3,369.7,308.1,908.0,923.2,898.9,803.5,584.0,401.2
3846,280.5,104.3,649.8,1153.9,1333.3,1246.3,999.3,655.8,652.3,530.0,978.0,1075.8,1152.8,4.3,371.9,312.0,900.6,925.8,903.0,810.3,601.3,416.8
3847,280.7,104.5,649.8,1148.4,1329.9,1246.7,999.8,688.2,686.4,530.0,991.5,1075.3,1163.6,4.3,373.1,313.6,903.8,926.2,899.0,809.1,629.9,445.2
3848,280.1,103.6,649.9,1145.0,1337.9,1254.0,999.8,699.5,701.2,530.0,983.1,1069.5,1193.3,4.3,376.7,318.1,912.1,921.6,887.2,792.3,622.9,447.1
3849,280.3,103.5,650.3,1150.7,1313.6,1232.7,999.4,727.3,728.4,530.0,976.5,1065.5,1205.9,4.3,377.7,319.0,916.1,923.0,884.7,799.7,650.4,465.7
3850,280.8,103.4,649.6,1146.1,1313.0,1226.5,1000.0,732.6,732.5,530.0,980.9,1064.6,1251.9,4.3,378.2,319.8,918.7,921.8,877.6,792.8,648.1,463.4
3851,280.4,102.4,649.8,1149.2,1348.9,1218.0,999.1,663.8,663.8,530.0,971.5,1075.5,1169.6,4.3,388.0,331.0,910.9,923.7,873.6,787.0,593.2,411.3
3852,280.4,103.1,651.1,1154.0,1297.4,1192.1,999.0,704.8,705.1,530.0,969.5,1074.0,1161.5,4.3,399.3,345.1,919.3,925.3,874.8,796.7,634.6,446.8
3853,280.5,103.3,649.2,1151.4,1294.0,1177.6,997.8,740.2,736.8,530.0,993.7,1081.7,1180.2,4.3,407.4,352.9,906.2,913.5,875.3,828.7,696.0,500.2
3854,280.2,103.4,650.9,1152.4,1252.8,1208.1,1002.8,777.6,778.2,530.0,995.6,1095.2,1217.9,4.3,394.6,338.8,923.4,909.3,868.6,803.7,692.1,502.7
3855,280.6,103.5,650.9,1151.2,1321.4,1202.7,999.8,693.1,693.8,530.0,995.3,1082.2,1190.9,4.3,391.5,332.9,913.0,917.6,871.8,800.7,634.2,445.9
3856,281.2,104.6,649.2,1147.3,1301.8,1201.5,1000.1,739.2,739.9,530.0,1015.7,1079.2,1201.5,4.3,395.2,338.2,916.8,915.0,872.0,804.4,682.2,485.2
3857,281.0,104.7,649.8,1151.6,1320.6,1216.6,999.1,767.2,768.4,530.0,1016.5,1076.9,1209.0,4.3,387.7,329.0,912.6,918.9,870.7,799.3,698.3,504.0
3858,280.9,104.5,650.2,1155.8,1351.8,1218.8,997.5,694.4,691.6,530.0,1015.0,1078.5,1182.9,4.3,387.6,332.3,908.8,922.3,876.1,791.6,639.7,445.4
3859,280.4,103.5,650.0,1151.1,1342.6,1207.3,999.1,649.8,649.3,530.0,1006.6,1087.9,1157.3,4.3,393.8,338.0,907.8,928.4,883.7,797.2,601.6,412.1
3860,280.3,103.7,651.9,1155.5,1343.8,1228.0,999.4,665.6,666.4,530.0,999.8,1083.3,1163.5,4.3,397.2,342.8,910.3,925.5,884.3,798.6,622.6,430.4
3861,280.2,104.1,649.9,1151.9,1329.0,1221.8,999.2,735.3,732.3,530.0,1007.3,1078.6,1191.6,4.3,396.6,342.6,911.2,922.1,887.9,810.9,677.9,481.9
3862,279.6,103.4,647.6,1134.7,1340.3,1254.8,1002.3,684.1,675.8,530.0,997.8,1067.0,1253.2,4.1,395.4,331.1,914.3,927.8,884.1,783.1,609.1,426.3
3863,280.5,103.5,651.0,1151.0,1306.2,1240.5,998.2,708.7,712.3,530.0,1000.7,1085.6,1201.0,4.5,380.3,336.8,911.0,925.5,889.8,802.5,642.0,457.7
3864,280.7,103.8,650.2,1144.8,1335.2,1234.9,1002.1,674.6,671.1,530.0,1006.3,1068.9,1167.4,4.5,382.3,340.3,908.9,928.2,893.9,811.6,630.5,439.0
3865,280.8,104.5,649.5,1148.8,1330.2,1231.5,999.8,690.5,685.9,530.0,1013.5,1069.5,1176.8,4.5,383.3,340.0,905.9,927.1,896.0,818.8,641.7,450.9
3866,274.4,102.2,650.0,1157.2,1325.9,1253.9,1000.7,777.6,775.5,530.0,979.3,1068.7,1247.7,4.5,378.1,333.0,912.0,926.9,891.9,811.9,697.0,513.6
3867,267.9,101.0,649.9,1148.8,1186.6,1107.1,1000.1,713.0,707.1,530.0,934.4,1094.2,1195.6,4.2,393.5,339.0,825.7,798.3,776.8,755.0,615.2,447.7
3868,281.1,104.8,649.8,1148.8,1239.6,1240.6,998.6,736.5,732.3,530.0,1010.4,1069.1,1296.1,4.5,426.7,392.1,905.6,891.1,869.5,796.8,657.3,470.7
3869,281.2,105.1,651.5,1154.9,1183.3,1163.8,1033.0,833.8,839.3,530.0,1011.7,1062.2,1343.5,4.5,400.6,364.4,921.6,890.5,854.7,823.5,739.0,534.0
3870,283.1,105.9,648.6,1136.5,1315.4,1236.1,1102.5,753.3,730.8,530.0,996.4,1063.1,1277.7,4.5,404.5,364.8,889.9,899.9,871.3,824.9,657.9,457.0
3871,239.1,94.8,619.1,1082.1,1204.7,1177.8,1001.3,706.0,667.0,530.0,982.4,1040.5,1314.3,3.7,436.2,335.1,844.4,841.5,799.6,732.1,577.8,400.8
3872,265.6,101.1,651.3,1148.4,1260.1,1179.1,1058.8,747.6,700.0,530.0,963.4,1041.3,1283.8,4.1,415.1,346.0,920.3,922.5,895.2,845.9,681.0,449.7
3873,282.0,105.1,649.5,1149.0,1261.6,1183.4,1077.9,731.0,679.9,530.0,969.5,1041.8,1223.5,4.3,416.1,373.6,889.5,894.3,886.2,863.2,683.3,448.9
3874,285.0,105.7,650.6,1149.5,1234.2,1204.5,1076.3,769.6,721.8,530.0,997.0,1024.2,1205.4,4.5,409.5,370.4,904.3,900.4,892.3,870.1,726.4,480.6
3875,285.0,105.4,649.8,1152.9,1355.4,1173.4,1063.8,756.8,705.4,530.0,995.1,1038.9,1219.0,4.5,415.1,375.3,892.6,918.4,892.4,872.8,732.9,480.8
3876,285.0,105.4,650.7,1149.4,1292.6,1257.8,1101.4,790.1,741.4,530.0,1021.9,1036.1,1394.8,4.5,407.1,368.7,864.0,877.9,872.4,837.6,710.5,475.6
3877,285.2,105.5,650.3,1151.1,1279.8,1237.3,1070.3,793.1,743.3,530.0,1025.8,1033.4,1379.3,4.5,382.7,338.8,903.2,895.0,873.2,827.6,714.9,484.4
3878,285.3,105.5,649.7,1149.3,1313.4,1214.7,1010.4,797.9,749.5,530.0,1001.0,1024.2,1340.7,4.5,378.8,334.0,901.6,909.8,875.6,813.5,718.8,492.1
3879,284.9,105.8,650.7,1150.5,1323.5,1213.3,1089.7,774.7,724.5,530.0,990.7,1007.9,1349.7,4.5,373.8,328.5,905.6,913.3,878.3,837.9,695.0,467.7
3880,284.9,106.1,650.7,1151.5,1311.2,1212.2,1089.8,766.4,716.4,530.0,988.3,1013.9,1332.6,4.5,377.9,334.4,898.0,908.0,881.5,850.3,700.6,467.9
3881,285.1,106.1,649.8,1149.2,1266.7,1219.0,1099.5,771.2,735.8,530.0,999.7,1011.6,1356.8,4.5,381.7,337.8,904.3,901.0,880.1,841.2,699.0,469.5
3882,284.7,105.7,649.3,1138.7,1271.0,1186.3,1087.6,724.5,713.9,530.0,991.0,1019.2,1301.7,4.5,383.6,341.7,903.8,912.4,889.3,858.1,682.8,468.4
3883,285.1,105.9,650.6,1150.5,1186.0,1185.8,1071.4,758.8,767.5,530.0,986.7,1015.3,1207.8,4.5,375.5,332.1,895.0,878.3,885.1,872.9,748.8,531.2
3884,284.9,105.8,649.9,1152.3,1264.1,1224.0,1084.6,736.7,756.8,530.0,973.7,1003.1,1309.4,4.5,386.0,343.6,900.8,901.5,895.2,861.5,698.7,497.6
3885,284.9,105.5,650.6,1150.7,1237.3,1239.2,1096.0,785.1,796.9,530.0,986.0,996.4,1350.8,4.5,360.3,309.4,899.6,900.1,893.8,862.4,728.7,524.9
3886,285.1,105.7,649.7,1151.7,1315.1,1239.7,1096.5,793.9,794.2,530.0,989.1,990.7,1348.1,4.5,358.4,308.5,892.8,911.4,896.5,867.7,745.0,532.3
3887,284.8,105.8,650.8,1150.6,1339.1,1241.1,1099.7,732.4,738.3,530.0,997.1,981.8,1298.5,4.5,367.0,321.0,900.7,921.3,896.3,853.0,679.3,479.3
3888,285.1,105.8,651.6,1160.6,1288.0,1209.2,1079.6,736.3,741.3,530.0,1008.2,985.9,1237.5,4.5,370.6,323.9,904.7,920.3,903.1,880.6,711.3,499.8
3889,285.0,105.3,648.2,1141.7,1298.5,1200.9,1076.8,696.2,691.7,530.0,1002.5,1001.8,1213.7,4.5,382.1,338.9,893.9,915.1,906.7,886.5,696.8,485.0
3890,284.7,104.9,651.6,1156.6,1339.7,1208.0,1093.4,650.3,653.3,530.0,1000.3,1015.4,1163.5,4.5,380.2,334.6,890.4,919.4,906.5,882.5,654.2,453.7
3891,285.4,105.4,651.1,1162.6,1336.8,1194.2,1080.7,667.1,668.8,530.0,1000.9,1005.4,1163.0,4.5,380.8,334.7,885.1,920.7,910.1,888.0,671.5,461.7
3892,286.7,105.9,650.2,1150.5,1328.7,1178.0,1065.5,683.9,681.6,530.0,1004.8,1011.4,1162.4,4.5,390.6,350.1,886.6,923.7,913.1,895.9,704.9,493.4
3893,287.0,106.4,650.4,1154.5,1317.7,1196.9,1067.3,727.3,726.3,530.0,1012.4,956.3,1208.1,4.5,403.0,363.1,891.8,916.7,911.2,893.3,730.5,519.4
3894,287.0,106.6,650.3,1148.6,1173.8,1233.8,1086.6,815.8,814.7,530.0,1011.2,1011.9,1266.6,4.5,408.3,372.0,891.9,881.8,900.4,889.9,787.7,561.4
3895,288.9,107.3,650.5,1151.8,1230.5,1241.2,1097.2,763.0,762.0,530.0,1009.0,1015.7,1271.9,4.6,396.3,363.4,896.2,897.4,898.8,869.5,718.1,497.7
3896,289.1,107.6,650.0,1141.6,1285.6,1229.7,1097.8,769.6,770.7,530.0,1005.1,1029.3,1307.4,4.7,377.7,348.5,904.5,916.3,899.9,872.6,726.3,507.1
3897,289.1,107.1,649.1,1148.1,1347.4,1234.0,1099.6,725.5,723.4,530.0,1002.6,1041.5,1255.1,4.7,383.8,354.6,891.6,921.2,893.6,854.2,673.6,469.5
