,TAG,A_431FM1_FI,B_431FM2_FI,C_431BE1_JT,D_471FN1_FT01,E_471FN2_FT01,F_471FN3_FT01,G_471FN4_FT01,H_471FN5_FT01,I_471FN6_FT01,J_471FN7_FT01,K_471CLNKR_TT,L_SPC_COOLING_AIR,F_451PC1_TT04,G_461KL1_TT01,H_461KL1_PYRO_MTR,I_Kiln RPM,J_461KL1_IZ,K_461KL1_JZ_EM,E _471FN2_PT01,F_471FN3_PT01,G_471FN4_PT01,H_471FN5_PT01,I_471FN6_PT01,J_471FN7_PT01
0,TAG DES,Kiln Feed,Kiln Feed,Kiln Feed BE KW,COOLER FAN-1 FOLW,COOLER FAN-2 FOLW,COOLER FAN-3 FOLW,COOLER FAN-4 FOLW,COOLER FAN-5 FOLW,COOLER FAN-6 FOLW,COOLER FAN-7 FOLW,CLINKER TEMP,SP COOLER AIR,TERITIARY AIR TEMP,Kiln I/L Temp,BURNING ZONE TEMP,Kiln rpm,Kiln current,kiln M.DRIVE POWER,COOLER FAN-2 PRESSURE,COOLER FAN-3 PRESSURE,COOLER FAN-4 PRESSURE,COOLER FAN-5 PRESSURE,COOLER FAN-6 PRESSURE,COOLER FAN-7 PRESSURE
1,UNIT,TPH,TPH,Kw,m³/min,m³/min,m³/min,m³/min,m³/min,m³/min,m³/min,°C,kg Air/Kg CLK,°C,°C,°C,rpm,A,Kw,mmWc,mmWc,mmWc,mmWc,mmWc,mmWc
129,06-06-2019 07:00,0,303,105.9,649.6,1151.1,1150,1094.6,1099.7,951.9,860.4,143.6,0,965,1133.4,1336.3,5,433.5,440,834.9,777.1,743,736.8,639.4,442.8
130,06-06-2019 08:00,0,306.1,106.3,649.3,1150,1151.1,1147.9,1100,988.1,887.8,143.8,0,971.8,1145.7,1361.8,5,413.5,415.3,840.5,760.9,731.2,724.7,646.9,464.4
131,06-06-2019 09:00,0,310.7,107.2,653.9,1091.1,1070.9,1066.5,1097.1,992.8,893.7,126.5,0,955.4,1156.8,1297.2,4.7,408.3,391.9,866.8,771.1,730.8,723.7,633.1,451.6
132,06-06-2019 10:00,0,310.5,107.1,656,1101.7,1054.2,1025.2,1088,988.9,889.4,141.8,0,924,1158.2,1258.5,5,413.2,414.3,867.2,785.2,757.5,760,666.5,446.2
133,06-06-2019 11:00,0,311.1,107.4,649.5,1099.5,909.3,926,1087.9,985.6,929.4,144.7,0,920.3,1157.3,1263.5,5,416.2,414.1,875,734.1,720.5,753.2,674.8,473.5
134,06-06-2019 12:00,0,310.9,106.8,649.7,1100.4,944,951,1092.2,977.5,924.4,155,0,910,1150.7,1234.3,5,406.3,405,853.6,734.3,715.4,739.3,655.4,471.6
135,06-06-2019 13:00,0,311.3,106.3,650.6,1100.5,961.7,953.4,1092.4,976.6,926.7,149.7,0,921.5,1139.5,1271.2,5,396.5,393.6,838.3,721.2,709,733.9,653.4,465.4
136,06-06-2019 14:00,0,311.2,106.6,649.5,1100.4,1002.7,987.3,1099.9,974,918,144.9,0,935.6,1121.9,1304.8,5,399.4,393.6,828,718.7,694.7,709,630.2,453.5
137,06-06-2019 15:00,0,310.9,106.4,650.3,1101.5,1035.5,1037,1099.5,978.6,941.6,137.5,0,928.9,1131.9,1256.2,5,394.3,386.3,841.3,750.6,717.9,724.3,629.6,461.6
138,06-06-2019 16:00,0,311,106.8,650.2,1101.6,1022.5,999.8,1086.1,983.1,956.6,131,0,929.4,1136.9,1210.1,5,395.3,387.5,842.6,756.6,730.1,746.8,662,481.6
139,06-06-2019 17:00,0,311.4,106.2,664,1100.4,1126.5,1028.7,1094.8,991.6,978.3,114.9,0,924.2,1150.4,1217.8,5,405.3,403.5,846.3,793.3,744.1,750.2,670.1,492.8
140,06-06-2019 18:00,0,313.1,106.4,648.6,1049.8,1079.7,1079.1,1007.2,902.4,887.4,113.6,0,943.2,1135.5,1287.9,5,407.7,409.7,838.9,775.7,735.7,698.4,595.1,431.3
141,06-06-2019 19:00,0,315.1,107.2,650.4,1049,1044.5,920.4,1093.9,892.5,893.3,135.9,0,924.6,1151.2,1220.8,5,394.3,388.2,857.5,781.9,721.2,733.9,608.1,436.1
142,06-06-2019 20:00,0,315.2,107.5,650,1077.6,1003.1,970.2,1063.8,947.2,926.1,139.4,0,907.4,1141.5,1181.6,5,406.5,402.9,842.3,767.6,752,774.8,686,484.8
143,06-06-2019 21:00,0,315.3,107.4,649.2,1100.8,1004.4,915.9,1099.3,967.1,928.1,117,0,891.4,1148.2,1174.1,5,408.2,405.1,849.3,744.1,704.2,731,644.8,463.4
144,06-06-2019 22:00,0,314.7,106.9,649.8,1116.7,1263.2,1133.3,1009.1,872.1,825,125.6,0,918.3,1176,1134.2,5,414.9,416.2,854.3,858.1,806.7,757.8,615.4,424.5
145,06-06-2019 23:00,0,314.8,106.9,649.8,1099.5,1310.3,1120.7,990.4,897.5,848.7,127,0,937.8,1171,1146.4,5,428.8,434.2,861.3,874,805.4,769.3,663.3,470.3
146,06-07-2019 00:00,0,315,107.4,649.5,1100.9,1321.3,1144.5,999.2,910.5,862.1,123.7,0,942.1,1168.6,1182.7,5,447.3,461.5,866.5,873.1,796.5,752.4,646.5,455.1
147,06-07-2019 01:00,0,314.9,107.3,665.5,1095.6,1282.3,1115.6,1017.6,933,906,122.2,0,944.4,1164.8,1220.7,5,475.2,492.3,886.7,875.6,772.8,738.1,649.7,476.3
148,06-07-2019 02:00,0,315.1,106.7,659,1100,1258.4,1166.9,1053.9,910.3,891,135.9,0,939.9,1174.1,1180.3,5,438.3,449.7,872.6,866.8,802.3,746.9,616.4,446.8
149,06-07-2019 03:00,0,315.2,107.1,648.3,1082.4,1280.7,1185.3,1075.1,915,895,115.7,0,928.1,1170.8,1155.2,5,422.2,430.2,863.4,866.9,813.6,780.5,654.2,473.4
150,06-07-2019 04:00,0,315.1,107,649.8,1102.5,1254.5,1161.2,1064.8,897.5,868.5,110.6,0,922.3,1166.7,1160,5,430.5,437.1,857.7,860.8,807.1,767.8,634,449.6
151,06-07-2019 05:00,0,315.2,107.7,650.8,1112.6,1256.8,1096.5,992.4,868.8,844.4,125.5,0,913.5,1163.4,1153.3,5,447.4,457.2,877.6,876.8,799.1,759.6,631.8,435
152,06-07-2019 06:00,0,315.1,107.6,648.6,1088.6,1273.9,1235.3,1001.9,871.6,839.3,127.4,0,935.5,1181,1180.5,5,448.5,457.4,857.3,867.1,822,736.8,617.2,442.6
153,06-07-2019 07:00,0,315.3,107.7,649.8,1096.2,1149.7,1079.7,999.9,893.2,886.8,114.4,0,925.7,1174.2,1197,5,447.6,458.8,859.4,821.6,762,731.7,629.5,462.5
154,06-07-2019 08:00,0,315.5,107.3,650.1,1102.6,1186.5,1034.2,998.9,881.8,866.7,135.8,0,936.2,1172.3,1152.5,5,427.3,432.7,855.9,838.3,774.9,757.7,642.6,451.8
155,06-07-2019 09:00,0,310.9,106.2,650.3,1103.3,1306.8,1085.5,996.8,820,772,138.1,0,933.6,1182.2,1104.5,4.8,446.5,441.6,840,883.9,833.4,796.9,637.9,435.2
156,06-07-2019 10:00,0,301.2,103.8,640.4,1064.5,1155.7,1011.8,954.5,798.4,790.4,145.9,0,956.5,1181.1,1121.1,5,451.3,463.3,908.7,886.5,832.5,796.7,633.2,435.2
157,06-07-2019 11:00,0,301.4,103.9,650.5,1077.2,1281,1103.2,1010.2,838.6,807.4,182.4,0,960.4,1199.9,1120,5,441.9,453.6,825.6,847.1,815.6,793.5,644.1,442.7
158,06-07-2019 12:00,0,289.6,101,646.8,1091.8,1320.2,1070.3,982,775.2,760.4,138.4,0,961.3,1184.1,1102.7,4.5,455,422.8,846.3,872.1,831.5,809.1,629.5,428.9
159,06-07-2019 13:00,0,285,100.1,600.3,1045.5,1192.5,1117,988.4,823.4,824.4,116.5,0,966.5,1159.7,1156.2,4.5,511.2,499.6,852.4,837.5,816.7,802.1,673.6,465.2
160,06-07-2019 14:00,0,280.9,99.6,600.9,1050.8,1119.1,1100.5,942.3,876,876.8,136.4,0,1004.7,1153.5,1151.1,5,486.9,502.6,872.4,837.6,828.1,814.3,717.5,498.5
161,06-07-2019 15:00,0,271,96.9,599.8,1048.9,1218,1104.7,948.5,818.6,816.6,119.8,0,994.4,1152.1,1119.5,4.9,446.6,455.2,854.8,862.7,833.5,808.6,664,455.9
162,06-07-2019 16:00,0,260.1,94.2,565.5,1049.4,1260.8,1104.7,937.2,792.6,790.6,135.3,0,981.3,1122.3,1138.9,4.6,448.4,425.8,853.8,860.7,833,814.1,676.4,472.9
163,06-07-2019 17:00,0,260.5,94.4,550.3,1049.1,1272.2,1185.7,1024,780.5,780.7,135.7,0,980.8,1151.4,1181.4,4.9,472.4,483.8,857.6,853.4,818.9,782.2,602.5,425.4
164,06-07-2019 18:00,0,267,95.7,549.3,1049.5,1267.1,1156.6,1033.7,791.5,789.4,126.3,0,984.8,1156.1,1197.3,5,503,523.4,855,851.3,819,785.4,611.3,426.2
165,06-07-2019 19:00,0,270.8,96.9,550.3,1050.8,1255.5,1140.6,1049.8,804.9,804.7,114.6,0,949.9,1152.9,1238.6,5,518,536.4,878.9,870.4,823.8,781,596.9,413.3
166,06-07-2019 20:00,0,272.8,97.6,595.9,1069.3,1260.8,1149.9,1056.5,808.5,809.9,119.8,0,945.9,1114.6,1285.3,5,479.8,490.9,871.9,868.3,823.9,780.6,593.7,410.3
167,06-07-2019 21:00,0,277.5,98.7,590.8,1090.2,1320.7,1211.1,1098.9,765.6,764.4,108.4,0,958.2,1096.7,1250.4,5,439,444.4,870.1,875.7,817.6,750.4,539,380.8
168,06-07-2019 22:00,0,279.9,99.3,551.2,1049.4,1293.5,1134.1,1046.5,773.1,773.1,105.1,0,962.6,1114.3,1166.7,5,447.3,452.8,877.5,885,836.6,788.6,579.8,392.7
169,06-07-2019 23:00,0,279,98.9,550.2,1048.9,1311,1133.9,1020,810.4,794.6,107.8,0,982.9,1132.4,1144.9,5,450.6,462.1,861,881.1,838,803,634.2,438.6
170,06-08-2019 00:00,0,260.1,94.3,550.1,1050.2,1339.9,1077.9,988.1,763.2,756.6,117.4,0,975.9,1115.5,1107.4,5,422.4,429.7,827.3,882.9,848.7,815.8,623.5,427.6
171,06-08-2019 01:00,0,259.9,94.4,549.7,1073.6,1361,1101.2,998.6,699.8,669.9,117.4,0,963.4,1144,1109.3,5,408.6,410,833,877,844.8,814.8,582.6,383.3
172,06-08-2019 02:00,0,260.4,94.6,550.3,1099.9,1350.9,1113.5,1007.5,709.7,647.3,110.3,0,987.2,1150.1,1111.3,5,408.2,411,854.9,883.6,844.5,812.1,595.7,380.2
173,06-08-2019 03:00,0,260.8,94.6,551.2,1100.8,1355.1,1064.7,957.7,722.9,661.8,111,0,998.5,1171.3,1112.5,5,406.9,406.3,849.1,883,851.5,832.5,642.8,406.9
174,06-08-2019 04:00,0,260.3,94.5,549.3,1098.7,1373.9,1128.4,1009.6,714.3,657.9,109.2,0,1011.1,1180.3,1124,5,402.2,401.4,839.9,876.9,843.1,815,603.4,392.1
175,06-08-2019 05:00,0,255.8,94,548.9,1098.5,1331.3,1135.4,1014,786.6,663.3,98.5,0,1027.1,1168,1120.6,5,401.1,397,866.9,888.2,842.3,812.6,626,374
176,06-08-2019 06:00,0,250.6,92.7,549.4,1053,1248.6,1148.5,985.6,691.7,679.5,137.1,0,992.3,1167.4,1114.8,4.6,382.1,347.5,812.7,826.1,817.4,796.1,573.1,380.4
177,06-08-2019 07:00,0,232.7,87.4,549.9,1040.1,1184.9,1089.7,1013,675.6,674.7,137.4,0,937.9,1142.3,1083.1,3.7,424,326,897.6,889.7,848.5,804.5,557.5,377.4
178,06-08-2019 08:00,0,252.6,93.3,550.1,1049.9,1200.6,1120.8,1013.2,722.7,720.6,150.9,0,989.4,1141.8,1243.6,4.8,402.6,388.7,864.1,846.1,815.8,772.3,577.8,400.4
179,06-08-2019 09:00,0,269.4,96.9,550.3,1049.4,1214.3,1198.3,1096.8,721.9,723.3,126.4,0,987.7,1134.8,1333.3,4.9,402.1,399.7,880.8,858.3,821.8,758.5,513.8,354.1
180,06-08-2019 10:00,0,269.5,96.6,550.1,1051,1238.8,1131.2,1041.7,718.1,719.4,151.9,0,958.1,1112.3,1277.5,4.6,400.9,370.1,881.2,874.7,830.4,786.6,563.2,381.5
181,06-08-2019 11:00,0,270.8,97,549.3,1051.9,1256.9,1216.2,1089,728.9,728,120.2,0,954.7,1129.7,1333,4.6,412.3,383.2,872.9,864.4,818,754.6,524.1,366.4
182,06-08-2019 12:00,0,279.6,98.7,550.1,1050.3,1234,1146.3,1049.5,769.2,769.1,138.1,0,939.2,1136.6,1310.4,4.6,402.1,372.1,857.6,851.9,812.1,774.5,577.1,405.1
183,06-08-2019 13:00,0,283.7,99.5,548.5,1050.6,1172.4,1110.9,1055.5,820.3,819.9,153.9,0,955,1136.7,1233.3,4.9,378.6,364,872.5,844.3,806.2,775,608.4,438.4
184,06-08-2019 14:00,0,284.5,100.1,548.4,1047.9,1221.8,1172,1069.2,792.9,792.3,145.7,0,948.6,1132.2,1220.1,4.9,368.9,353.9,869,853.6,810.1,760.7,565.4,400.7
185,06-08-2019 15:00,0,282.4,99.6,534.4,1049.2,1199.9,1147.1,1061.7,819.9,798.3,123.5,0,952.3,1123.9,1294.5,4.9,357.2,332.6,886.2,849.3,804.5,763.2,571,387.3
186,06-08-2019 16:00,0,284.4,100.3,538.1,987.9,1103.7,1027,980.3,834.2,822.2,169.1,0,932.7,1119.4,1309.7,5,358.1,342.5,945,894.9,824.3,797.8,629.5,439.8
187,06-08-2019 17:00,0,287.6,100.6,613.5,1106.1,1166.1,1102,999.3,871.6,819.8,137.3,0,964.3,1106.8,1314.6,5,371.1,357.2,855.1,784.5,730.7,708.6,587.3,416.9
188,06-08-2019 18:00,0,290.9,101.4,671.2,1149.4,1129.8,1053.3,950.4,845.2,795.9,138.4,0,963.2,1100.1,1346.1,5,366.9,353.7,870.1,771.1,701.5,668.5,541.2,381.4
189,06-08-2019 19:00,0,291.3,101.6,666.1,1159.9,1135,1054.1,948.9,879.5,830,127.1,0,977.4,1102.6,1377.8,5,363.2,347.1,892.1,791.3,729.6,696.9,587.9,410.9
190,06-08-2019 20:00,0,291,101.6,668,1198.5,1120.3,1053.2,950.8,872.6,822.8,122.6,0,975.7,1106.1,1309.7,5,358.1,339.4,927.4,803,728.1,686.4,569.2,406.3
191,06-08-2019 21:00,0,290.7,101.2,671.5,1154.6,1109.3,1051.1,950.5,816.5,765.6,127.5,0,962.1,1111.7,1271.6,5,366.9,352.7,908.2,804.2,741.3,706,566.6,373.6
192,06-08-2019 22:00,0,286.7,100.5,674.6,1151.2,1084.6,1044.3,948.7,875.8,825.9,131.3,0,963.6,1123.3,1158.6,5,367.2,355.3,932.5,839.8,779.4,737.9,614.4,410.6
193,06-08-2019 23:00,0,280.8,99.2,683.7,1149.6,1036,1008.5,949.7,885.8,838,136.8,0,964.3,1120.4,1097,5,366.9,353.3,899,792.3,750.1,745.2,645.6,436.4
194,06-09-2019 00:00,0,280.4,99,689.3,1151.5,1040.6,1000.7,950.5,875.1,823.2,144.6,0,968.9,1140.4,1128.1,5,364.7,349.6,878.5,774,728.7,722.2,620.9,429.6
195,06-09-2019 01:00,0,280.4,98.7,692.9,1150.9,1069.6,1050.1,949.4,878.7,828.8,123.6,0,979.9,1159.8,1211.8,5,362.7,346,891.1,791.3,738.1,702.5,590.8,401.6
196,06-09-2019 02:00,0,280.4,98.4,688.9,1150.8,1014.7,980.2,949.8,886.1,835.7,115.6,0,977.9,1127.4,1212.9,5,355.1,337.8,895.8,756.9,694.8,676.7,580,400
197,06-09-2019 03:00,0,287.6,99.7,682.6,1150.5,1021.1,1023.5,948.6,878.3,828.2,114.4,0,980.8,1130.5,1234.8,5,362.5,344.8,906.3,777.2,726.4,696.4,588.2,397
198,06-09-2019 04:00,0,288.8,100.5,696,1150.7,884.2,883.7,950.6,900.1,851,137.3,0,968.3,1151.5,1180.3,5,357.8,338,869.5,700.4,668,678.9,607.1,422.2
199,06-09-2019 05:00,0,280.1,99,699.5,1149.9,897,898.2,948.3,889.3,841.9,133.4,0,961.3,1142.1,1141.4,5,358.6,340.4,868.3,701.3,675.7,681.2,600.1,409
200,06-09-2019 06:00,0,279.9,98.8,699.8,1147.4,1155.5,1079.6,950.2,775.4,761.1,135.4,0,951.3,1052.8,1129.9,5,368.8,354.6,859.4,818.6,782.5,735.9,585.8,403.2
201,06-09-2019 07:00,0,280.3,99.2,700.3,1150.4,1272.2,1183.9,949.3,756.5,757.7,117.9,0,959.6,461,1139.5,5,381.2,372.4,876.4,868.6,814.8,731.1,570.2,395.2
202,06-09-2019 08:00,0,279.9,98.8,700.2,1152.3,1280,1198.4,949.8,745.2,745.1,116.1,0,958.3,0,1143.5,5,384.7,376.1,880.3,869,804,710.3,542.8,384.3
203,06-09-2019 09:00,0,279.8,99,698.7,1151.1,1173.4,1122.3,949.2,772,773,118,0,980.9,623.3,1141.9,5,386.4,378.3,894,837,771.8,696.3,542.5,382.8
204,06-09-2019 10:00,0,280,98.8,690.9,1149.7,1100.3,1099.4,950.1,770.7,771.6,139.2,0,971.1,1177.6,1232.7,5,385.8,380.3,883.8,802.3,757.5,692.2,537,379.6
205,06-09-2019 11:00,0,283.2,99.4,685.9,1149.3,1099.1,1100.8,950.2,802.5,803.4,133.9,0,975.8,1171.6,1305.5,5,390.7,387.1,855.1,761,716.5,658.5,530.1,386.2
206,06-09-2019 12:00,0,284.4,99.9,677.4,1149.3,1047.7,1038.6,950.2,868,870.2,130,0,959.4,1168.7,1298,5,376.5,364.7,864.8,747,696.2,658.9,555.5,412.6
207,06-09-2019 13:00,0,283.4,99.2,680.4,1149.3,1000.4,1000.4,950.5,842.2,843.2,148.1,0,961.9,1169.3,1303.2,5,363.5,349.1,856.2,721.3,678.7,658.9,542.2,397.9
208,06-09-2019 14:00,0,280.9,98.6,675.3,1150.9,999.7,998.6,948.8,885.9,867.5,125.3,0,961.5,1175.1,1187.8,5,366.4,354.2,890.7,761.9,716.7,699.4,595.5,431
209,06-09-2019 15:00,0,279.4,98.1,689.9,1150,1000.5,1000.5,950.3,842.9,824.8,73.4,0,958.2,1175.5,1175.2,5,366.7,350.6,858.1,743.4,716.3,708.8,593.7,423.8
210,06-09-2019 16:00,0,279.4,98.2,670.9,1151.8,999.6,1000.9,949.9,917.2,872.1,67.1,0,951,1152.2,1190,5,363.5,349.8,896.2,760.6,729.3,727.4,634,440.4
211,06-09-2019 17:00,0,279.7,98,674.9,1146.4,1000.1,998.1,949.9,859,825.2,79,0,956.8,1144.9,1201.6,5,373.7,362.5,917.1,774.7,737,718.7,605.8,408.3
212,06-09-2019 18:00,0,279.4,97.6,684.5,1152.9,997.2,1000.6,952.2,859.4,831.1,71.5,0,973,1143.8,1140,5,374.9,363.9,878.6,778.8,770.6,763.6,668.5,452.8
213,06-09-2019 19:00,0,279.4,97.7,689,1149.6,999.6,1001,950.4,862.8,831,123.4,0,958.8,1159.2,1158.5,5,380.1,370.3,898.8,772.8,747.3,730.5,626.8,430.7
214,06-09-2019 20:00,0,279.2,97.7,698.3,1151.1,1174.6,1098.4,949.3,852.7,813.3,126.7,0,959,1162.4,1168.4,5,383.6,377.8,918.1,856.9,789.9,723,592.6,397.9
215,06-09-2019 21:00,0,279,97.6,700.1,1149,1191.6,1083.8,949.7,868.2,818.9,113.8,0,956.6,1159.1,1191.1,5,379.1,371.1,882.5,825.7,751.6,704.6,601,408.6
216,06-09-2019 22:00,0,279.3,97.9,699.9,1150.8,1116.5,1041,948.8,866,818.2,107.6,0,953.9,1165,1160.3,5,385.1,375.2,898.1,821.1,757.9,714.6,591.6,399.4
217,06-09-2019 23:00,0,279.3,97.5,698.5,1151.4,1125,1040.8,950.1,842,790.4,121.1,0,954.3,1159.7,1150,5,375.9,365.2,871.8,796.3,740.5,709.9,598.3,407.4
218,06-10-2019 00:00,0,279.6,97.2,700.8,1149,1166.8,1182.6,949.9,854.3,804.4,109,0,962.6,1164.8,1137.3,5,381.4,373.8,862.8,817.3,800.2,736.1,610.7,414.4
219,06-10-2019 01:00,0,280.1,97.3,698.4,1148.4,1137.2,1195.5,949.9,861.4,811,100.2,0,962.2,1173.1,1117.1,5,375.8,365.6,866.9,804.9,788,726.2,612.4,421.5
220,06-10-2019 02:00,0,279.4,97.4,698.3,1148,1160.9,1222,950.8,848.6,798.4,96.6,0,964.9,1170.2,1143.3,5,381.4,375.2,856.5,798.1,783,719.4,596,406.3
221,06-10-2019 03:00,0,279.6,97.6,699.8,1149.1,1012.8,988.6,949.9,871,820.1,126.2,0,970.1,1164.6,1127.4,5,369.7,357.3,863.9,771.7,751.4,751.4,656.4,448.6
222,06-10-2019 04:00,0,278.9,97.5,699.5,1150.1,1077.7,1068.5,950,819.2,768.6,133.3,0,944.6,1158.3,1147.7,5,377.3,368.5,859.9,771,747,717.2,590.1,399.6
223,06-10-2019 05:00,0,279.9,98.5,699.9,1150.9,1041.1,1069.5,948.9,847.1,798.4,121.7,0,951.2,1169.1,1175.3,5,385.5,376.7,877.2,774.3,747.9,716.2,603.1,407
224,06-10-2019 06:00,0,279.9,98.2,700.5,1151.1,1041,1041,949.6,840.9,789.6,118,0,955.9,1154.3,1118.8,5,379.4,371.8,876.9,770.3,733.8,703.9,591.4,395.7
225,06-10-2019 07:00,0,280.1,98.4,699.6,1148.9,1039.8,1068.6,950.7,848.8,798.6,112.3,0,953.3,1156.8,1138.4,5,381.8,374.9,882.3,770.8,735.8,696.4,577.6,393
226,06-10-2019 08:00,0,280.1,98.6,690.7,1150.7,999,966.1,950.4,873.3,823.9,125.7,0,961.8,1139.7,974.7,5,382.1,374,893.4,760.3,705.7,695.1,598.7,407.7
227,06-10-2019 09:00,0,280.2,98.5,692.8,1150.3,997.9,971.3,950.2,875.1,826,130.8,0,952.2,1144.7,1087.1,5,382.1,374.3,896.7,761.8,711.1,701.1,593.9,401.4
228,06-10-2019 10:00,0,279.7,98.3,694.8,1150,999.8,965,949.9,877.7,827,122,0,955,1151.2,1172.8,5,388,381.5,886,757.1,701.5,697.2,602.8,413.6
229,06-10-2019 11:00,0,271.3,96.8,692.7,1152.5,1038.9,1011.3,943.4,846.8,796.2,136.7,0,948.9,1163.2,1122.9,5,398.8,396.5,874.7,808.1,776.8,764.6,640.7,425.9
230,06-10-2019 12:00,0,269.1,96.4,699.6,1150.3,1164.2,1154.6,941.5,833.2,783.7,140.6,0,958.9,1146.7,1128.6,5,401.1,398.6,850.2,822.1,805.9,755.2,628.8,439.7
231,06-10-2019 13:00,0,268,96.2,699.3,1147.8,1223,1172.2,948.2,822.4,772,135.1,0,947.5,1143.5,1156,5,401.9,401.5,853.4,822.6,788.2,743.3,623.2,435.7
232,06-10-2019 14:00,0,273.4,98,686,1099.8,1023.8,999.5,948.8,868.7,830.2,129.8,0,960.6,1139.6,1156.7,5,388.6,380.7,869.7,777.9,752.4,742.5,628.1,419.8
233,06-10-2019 15:00,0,264.6,95.7,690.4,1139.9,1123.4,1117.8,950.6,833.2,797.1,136.6,0,983.2,1120.1,1244.9,5,390.9,385.2,836.3,765,733.2,698.3,582.9,414.2
234,06-10-2019 16:00,0,264.8,95.8,697.5,1123.6,1157.9,1125.3,951.1,819.7,811.6,124.5,0,988.4,1110.9,1314.8,5,362.7,347.7,792.8,721.2,676.2,621,522,396.2
235,06-10-2019 17:00,0,265.1,96.5,698.7,1099.2,1169.7,1128.3,948.5,813.1,813.4,106.1,0,957.1,1099.9,1240.6,5,339.6,314.3,811,761.2,696.6,637.7,540.9,409.9
236,06-10-2019 18:00,0,265.1,96.5,698.4,1099.2,1276.9,1225.4,949.7,702.5,702.1,98.4,0,967.3,1111.6,1225.4,5,336,310,867.7,864.7,804,675.5,475.6,336.8
237,06-10-2019 19:00,0,264.9,96.4,699.5,1149.3,1190,1140.7,949.7,705.5,705.7,104.6,0,959.3,1095,1179.7,5,332.3,303.3,891.2,847.3,791.3,701.2,502.4,348.5
238,06-10-2019 20:00,0,265,96.2,698.9,1150.4,1177,1092.1,948.8,707.7,707.9,100.7,0,951,1099.1,1141.6,4.9,348.8,323.7,899.2,862.6,810.3,745,538.8,370.3
239,06-10-2019 21:00,0,264.8,96.1,699.7,1150.3,1269.5,1206.6,942.8,677.4,676.3,128.6,0,959.9,1099.5,1169.4,4.9,349.8,322.8,832,810.5,776.5,717.5,548.9,395.4
240,06-10-2019 22:00,0,264.7,96.1,695,1149.9,1214.3,1128.2,949.1,699,700.2,110.3,0,952.9,1111.5,1169.7,4.9,336.8,309.1,852.6,799.1,738.5,680.8,505.1,368.8
241,06-10-2019 23:00,0,265.1,96.1,701.3,1150.8,1280.4,1163.9,945.3,669.7,668.5,108.6,0,938.6,1104.5,1103.2,5,338.2,312.6,838.8,842.2,816.2,757.2,564.3,397.4
242,06-11-2019 00:00,0,264.7,96.1,700.1,1150.9,1334.5,1191.6,951.4,654.4,655,123.2,0,933.9,1095.5,1107.4,5,347,325.1,861.8,872.2,831.8,761.6,560.8,396.9
243,06-11-2019 01:00,0,265,96.2,699,1148.3,1221.7,1169.5,949.9,697.7,697.7,102.8,0,931.8,1105.3,1127.5,5,348.5,329.3,861.2,836,792.9,708.5,527.8,374.5
244,06-11-2019 02:00,0,264.5,95.8,699,1149.8,1183.3,1107.5,948.8,713.3,713.7,106.9,0,942.6,1104.2,1143.8,5,357.7,340.7,869.3,822.6,772.7,705.9,525.6,369.5
245,06-11-2019 03:00,0,264.9,95.8,699.9,1150.6,1220.6,1128.5,951.6,698.7,697.8,117.5,0,943.7,1104.6,1175,5,362.8,347.1,830.8,789.3,734.6,687.6,518.7,376.3
246,06-11-2019 04:00,0,265.2,95.9,699.3,1149.9,1235.8,1139.6,948.9,690.1,690.5,94.7,0,952.3,1108.6,1158.4,5,362.7,345.8,877.4,838.8,764.6,686.9,491.6,346
247,06-11-2019 05:00,0,265.1,96.5,700.1,1149.9,1282,1226,950.4,667.7,666.7,115.7,0,936.3,1097.1,1154.6,5,364.3,349.5,845.5,835.2,790.5,695.1,499.3,362.2
248,06-11-2019 06:00,0,265,96.3,699.9,1149.2,1295.1,1230.2,949.9,662.1,662.6,100.3,0,931.6,1097.5,1168.3,5,368.2,350.7,845.7,831.6,778.1,668.3,462.5,333.7
249,06-11-2019 07:00,0,264.7,96.2,698,1149.7,1261.4,1175.7,950.1,686.2,684.8,100.3,0,952.1,1105.8,1224.9,5,363.7,349.8,846.4,802.8,720.7,630.8,452,337
250,06-11-2019 08:00,0,264.6,95.9,680.3,1144.2,1309.1,1261.7,949.1,657.3,653.7,95.1,0,946.7,1101.7,1242.7,5,368,354.1,836.7,833.5,775.9,652.3,436,313.4
251,06-11-2019 09:00,0,264.8,95.6,669.3,1151,1186.9,1192.7,950,701.7,675.7,97.7,0,982.3,1101.1,1326.4,5,363.4,347.7,857.5,792.5,740.6,652.1,466.5,334.2
252,06-11-2019 10:00,0,264.5,96,674.8,1150.1,1188,1149.9,950.3,696,672.7,113.2,0,949.6,1091.4,1226.2,5,362.3,346.3,868.5,815.6,756.1,677.5,481.8,343.2
253,06-11-2019 11:00,0,264.4,95.7,669.9,1149.1,1186.9,1114.7,949.6,680.6,665.5,104.7,0,956.5,1100.2,1257,5,358.2,343.4,879.4,817.1,746.9,677.3,465.2,322.5
254,06-11-2019 12:00,0,264.6,95.6,671.7,1149.7,1167.6,1115.6,950.7,697,674.2,105.4,0,946.1,1104.3,1237.4,5,361.7,344.2,882.6,812.7,747.5,678.3,480,333.7
255,06-11-2019 13:00,0,264.8,95.7,672.7,1150.4,1158.7,1161.1,951.2,695.9,673.6,112.7,0,975.3,1123.7,1261.6,5,367.9,353.7,863.4,794.7,753.2,682,484.7,336.1
